id	verdict	diagnosis	admissionBlockers	ownerFailureCodes	engineAgreement	plannerOwnership	surfaceGate	mainProofSource	mainClaimScope	packetSummary	contractId	contractStatus	contractFailures	sceneType	ownerTrace	release	taxonomy	ply	fen	playedUci	enginePv	primary	moveReview	reason
source-boleslavsky-nezhmetdinov-1950-static-weakness-fixation	reject_owner_missing	root_vocabulary_or_extraction_gap	owner:root_vocabulary_or_extraction_gap	-	top_pv_matches_played	main_claim_scope=MoveLocal	not_reached_no_release	exact_target_fixation	MoveLocal	proof_source=exact_target_fixation;proof_family=static_weakness_fixation;scope=MoveLocal;fallback=WeakMain;same_branch=Proven;persistence=Stable;seed=d6+fixed_target:d6+route_target:benoni_d6_knight_route+attack_weak_pawn+a cleaner bishop circuit+d3+e6+supports immediate tactical gain counterplay+central foothold+improves piece placement+c5+contest the pawn on c5+d6+fixed_target:d6+route_target:benoni_d6_knight_route+attack_weak_pawn+a-file+queenside;continuation=f3d2|b8a6+Na6+exact_target_fixation+fixed_target:d6+d6+best_branch:g1h1|a6c7+g1h1+a6c7;suppression=;risks=	subplan:static_weakness_fixation	Releasable	-	quiet_improvement	scene=quiet_improvement;selected=-:-:-;candidates=DecisionTiming:source_kind=close_candidate:materiality=support_material:move_linked=false:support_material=true:mapping=DecisionTiming/support_only:source_kinds=alternative_narrative+close_candidate+enriched_close_candidate:questions=WhatChanged+WhyNow+WhyThis:timing_source=close_candidate:admission_decision=SupportOnly:admission_reason=support_material_not_owner_legal:enriched_close_candidate|MoveDelta:source_kind=pv_delta:materiality=owner_candidate:move_linked=true:support_material=false:mapping=MoveDelta/move_linked:source_kinds=pv_delta:questions=WhatChanged:admission_decision=PrimaryAllowed:admission_reason=move_delta_primary_in_quiet_or_conversion_scene:move_local_delta|MoveDelta:source_kind=target:materiality=owner_candidate:move_linked=true:support_material=false:mapping=MoveDelta/move_linked:source_kinds=target:questions=WhatChanged+WhyThis:admission_decision=PrimaryAllowed:admission_reason=move_delta_primary_in_quiet_or_conversion_scene:main_move_claim;dropped=DecisionTiming:close_candidate:SupportOnly+admission_missing_owner_candidate+enriched_close_candidate+planner_owner=MoveDelta+planner_source=target+scene=quiet_improvement+strategic_claim_tactical_veto+support_material_not_owner_legal	-	source_static_weakness_fixation	19	rnbqr1k1/pp3pbp/3p1np1/2pP4/4P3/2N2N2/PP2BPPP/R1BQ1RK1 w - - 6 10	f3d2	f3d2 b8a6 g1h1 a6c7 a2a4 b7b6 f2f3 d8e7 d2c4 c8a6 c1g5 a6c4 e2c4 h7h6 g5h4 a7a6 f3f4 b6b5 a4b5 a6b5 a1a8 e8a8	-	This puts the knight on d2.	admission_blocked: owner:root_vocabulary_or_extraction_gap; planner_owner_missing_or_surface_unsafe: WhatMattersHere:position_probe_missing | WhyNow:admission_missing_owner_candidate+scene=quiet_improvement | WhyThis:strategic_claim_tactical_veto+planner_owner=MoveDelta+planner_source=target | WhatChanged:strategic_claim_tactical_veto+planner_owner=MoveDelta+planner_source=target
source-maderna-palermo-1955-static-weakness-fixation	reject_owner_missing	root_vocabulary_or_extraction_gap	owner:root_vocabulary_or_extraction_gap	-	top_pv_matches_played	main_claim_scope=MoveLocal	not_reached_no_release	exact_target_fixation	MoveLocal	proof_source=exact_target_fixation;proof_family=static_weakness_fixation;scope=MoveLocal;fallback=WeakMain;same_branch=Proven;persistence=Stable;seed=d6+fixed_target:d6+route_target:benoni_d6_knight_route+attack_weak_pawn+coordination improvement+f1+e6+supports immediate tactical gain counterplay+central foothold+improves piece placement+c5+contest the pawn on c5+d6+fixed_target:d6+route_target:benoni_d6_knight_route+attack_weak_pawn+a6+e4+b5+queenside;continuation=f3d2|b8a6+Na6+exact_target_fixation+fixed_target:d6+d6+best_branch:e1g1|a6c7+e1g1+a6c7;suppression=;risks=	subplan:static_weakness_fixation	Releasable	-	forcing_defense	scene=forcing_defense;selected=WhyNow:ForcingDefense:threat;candidates=DecisionTiming:source_kind=close_candidate:materiality=support_material:move_linked=false:support_material=true:mapping=DecisionTiming/support_only:source_kinds=alternative_narrative+close_candidate+enriched_close_candidate:questions=WhatChanged+WhyNow+WhyThis:timing_source=close_candidate:admission_decision=SupportOnly:admission_reason=support_material_not_owner_legal:enriched_close_candidate|ForcingDefense:source_kind=threat:materiality=owner_candidate:move_linked=true:support_material=false:mapping=ForcingDefense/move_linked:source_kinds=threat:questions=WhatMustBeStopped+WhyNow:admission_decision=PrimaryAllowed:admission_reason=forcing_defense_primary_in_forcing_scene:urgent_threat|MoveDelta:source_kind=target:materiality=owner_candidate:move_linked=true:support_material=false:mapping=MoveDelta/move_linked:source_kinds=target:questions=WhatChanged+WhyThis:admission_decision=SupportOnly:admission_reason=move_delta_support_only_outside_quiet_or_conversion_scene:main_move_claim;dropped=DecisionTiming:close_candidate:SupportOnly+admission_SupportOnly+enriched_close_candidate+move_delta_support_only_outside_quiet_or_conversion_scene+planner_owner=MoveDelta+planner_source=target+scene=forcing_defense+support_material_not_owner_legal|MoveDelta:target:SupportOnly+admission_SupportOnly+main_move_claim+move_delta_support_only_outside_quiet_or_conversion_scene+planner_owner=MoveDelta+planner_source=target+scene=forcing_defense	-	source_static_weakness_fixation	17	rnbq1rk1/pp3pbp/3p1np1/2pP4/4P3/2N2N2/PP2BPPP/R1BQK2R w KQ - 4 9	f3d2	f3d2 b8a6 e1g1 a6c7 a2a4 f8e8 h2h3 a7a6 e2d3 a8b8 a4a5 c8d7 d2c4 c7b5 c1g5 b5c3 b2c3 d7b5 c4b6	The move has to happen now because otherwise Nd2 is demanded immediately.	The move has to happen now because otherwise Nd2 is demanded immediately. If delayed, the reply becomes forced.	admission_blocked: owner:root_vocabulary_or_extraction_gap; planner_owner_missing_or_surface_unsafe: WhatMattersHere:position_probe_missing | WhyThis:admission_SupportOnly+move_delta_support_only_outside_quiet_or_conversion_scene+scene=forcing_defense+planner_owner=MoveDelta+planner_source=target | WhatChanged:admission_SupportOnly+move_delta_support_only_outside_quiet_or_conversion_scene+scene=forcing_defense+planner_owner=MoveDelta+planner_source=target
source-aronian-andreikin-2014-defender-trade	reject_owner_missing	root_vocabulary_or_extraction_gap	owner:defender_trade_owner_missing	-	near_top_multipv_contains_played_top=c2b1_gap=15cp	position_probe_missing	not_reached_no_release	-	-	-	-	-	-	quiet_improvement	scene=quiet_improvement;selected=-:-:-;candidates=DecisionTiming:source_kind=close_candidate:materiality=support_material:move_linked=false:support_material=true:mapping=DecisionTiming/support_only:source_kinds=alternative_narrative+close_candidate+enriched_close_candidate:questions=WhatChanged+WhyNow+WhyThis:timing_source=close_candidate:admission_decision=SupportOnly:admission_reason=support_material_not_owner_legal:enriched_close_candidate|MoveDelta:source_kind=pv_delta:materiality=owner_candidate:move_linked=true:support_material=false:mapping=MoveDelta/move_linked:source_kinds=pv_delta:questions=WhatChanged:admission_decision=PrimaryAllowed:admission_reason=move_delta_primary_in_quiet_or_conversion_scene:move_local_delta;dropped=DecisionTiming:close_candidate:SupportOnly+admission_missing_owner_candidate+enriched_close_candidate+missing_move_owner+scene=quiet_improvement+state_truth_only+support_material_not_owner_legal	-	source_defender_trade	33	3k1b1r/p2b1ppp/1n3n2/4p3/8/1R4P1/P1QPqPBP/2B2RK1 w - - 0 17	c1a3	c2b1 f8c5 c1a3 c5d4 b3d3 e2g4 f1c1 h8e8 b1c2 f6d5 c2b3 d7a4 b3b1 g4d7 a3c5 a4b5 d3b3 b5a4 c5d4 e5d4 b3d3 d7f5 d3d4 f5b1 c1b1 e8e5	-	This puts the bishop on a3.	admission_blocked: owner:defender_trade_owner_missing; planner_owner_missing_or_surface_unsafe: WhyThis:missing_move_owner | WhatMattersHere:position_probe_missing | WhatChanged:state_truth_only | WhyNow:admission_missing_owner_candidate+scene=quiet_improvement
source-bad-piece-liquidation-pilot	reject_owner_missing	root_vocabulary_or_extraction_gap	owner:bad_piece_liquidation_witness_missing	bad_piece_liquidation_witness_missing	top_pv_matches_played	position_probe_missing	not_reached_no_release	-	-	-	-	-	-	quiet_improvement	scene=quiet_improvement;selected=-:-:-;candidates=DecisionTiming:source_kind=close_candidate:materiality=support_material:move_linked=false:support_material=true:mapping=DecisionTiming/support_only:source_kinds=alternative_narrative+close_candidate+enriched_close_candidate:questions=WhatChanged+WhyNow+WhyThis:timing_source=close_candidate:admission_decision=SupportOnly:admission_reason=support_material_not_owner_legal:enriched_close_candidate;dropped=DecisionTiming:close_candidate:SupportOnly+demote_target_unavailable+demoted_to=WhyThis+demotion_intentional_drop+enriched_close_candidate+generic_urgency_only+missing_move_owner+state_truth_only+support_material_not_owner_legal	-	source_bad_piece_liquidation	1	5b2/4k1pp/8/8/3P4/1R2P3/P4PPP/2B3K1 w - - 0 1	c1a3	c1a3 e7e6 e3e4 e6d7 a3f8	-	This puts the bishop on a3. It also gives check.	admission_blocked: owner:bad_piece_liquidation_witness_missing; planner_owner_missing_or_surface_unsafe: WhyThis:missing_move_owner | WhatMattersHere:position_probe_missing | WhatChanged:state_truth_only | WhyNow:generic_urgency_only+demotion_intentional_drop+demote_target_unavailable+demoted_to=WhyThis
source-capablanca-golombek-1939	reject_owner_missing	engine_top_move_disagrees	engine:source_move_absent_from_multipv;owner:carlsbad_probe_missing	-	pv_available_top_differs:g2g4	position_probe_missing	not_reached_no_release	-	-	-	-	-	-	quiet_improvement	scene=quiet_improvement;selected=-:-:-;candidates=DecisionTiming:source_kind=decision_comparison:materiality=owner_candidate:move_linked=true:support_material=false:mapping=DecisionTiming/bare_engine_gap:source_kinds=decision_comparison:questions=WhatChanged+WhyNow:timing_source=decision_comparison:decision_comparison_detail=bare_engine_gap:admission_decision=SupportOnly:admission_reason=decision_timing_support_only:bare_engine_gap+timing_loss;dropped=DecisionTiming:decision_comparison:SupportOnly+admission_SupportOnly+bare_engine_gap+decision_timing_support_only+planner_owner=DecisionTiming+planner_source=decision_comparison+scene=quiet_improvement+state_truth_only+timing_loss	-	source_carlsbad_fixed_target	33	r2qrnk1/pp2bpn1/2p1b1pp/3pN3/3P4/2NBP2P/PPQ2PPB/1R3RK1 w - - 2 17	b2b4	g2g4 e7d6 f2f4 f7f5 c2g2 d6e5 f4e5 d8d7 f1f4 g6g5 f4f2 e8e7 c3a4 f5g4 h3g4 e7f7 f2f7 d7f7 a4c5	-	This moves the pawn to b4.	admission_blocked: engine:source_move_absent_from_multipv;owner:carlsbad_probe_missing; planner_owner_missing_or_surface_unsafe: WhyThis:missing_move_owner | WhatMattersHere:position_probe_missing | WhatChanged:state_truth_only | WhyNow:admission_SupportOnly+decision_timing_support_only+scene=quiet_improvement+planner_owner=DecisionTiming+planner_source=decision_comparison
source-capablanca-golombek-1939	reject_owner_missing	engine_top_move_disagrees	engine:source_move_absent_from_multipv;owner:carlsbad_probe_missing	-	pv_available_top_differs:f8d7	position_probe_missing	not_reached_no_release	-	-	-	-	-	-	quiet_improvement	scene=quiet_improvement;selected=-:-:-;candidates=DecisionTiming:source_kind=close_candidate:materiality=support_material:move_linked=false:support_material=true:mapping=DecisionTiming/support_only:source_kinds=alternative_narrative+close_candidate+enriched_close_candidate:questions=WhatChanged+WhyNow+WhyThis:timing_source=close_candidate:admission_decision=SupportOnly:admission_reason=support_material_not_owner_legal:enriched_close_candidate;dropped=DecisionTiming:close_candidate:SupportOnly+demote_target_unavailable+demoted_to=WhyThis+demotion_intentional_drop+enriched_close_candidate+generic_urgency_only+missing_move_owner+state_truth_only+support_material_not_owner_legal	-	source_carlsbad_fixed_target	34	r2qrnk1/pp2bpn1/2p1b1pp/3pN3/1P1P4/2NBP2P/P1Q2PPB/1R3RK1 b - - 0 17	e6f5	f8d7 g1h1 h6h5 f2f4 a8c8 f1f3 e6f5 d3f5 g7f5 g2g4 f5h4 f3g3 h5g4	-	This puts the bishop on f5. It also creates a pin.	admission_blocked: engine:source_move_absent_from_multipv;owner:carlsbad_probe_missing; planner_owner_missing_or_surface_unsafe: WhyThis:missing_move_owner | WhatMattersHere:position_probe_missing | WhatChanged:state_truth_only | WhyNow:generic_urgency_only+demotion_intentional_drop+demote_target_unavailable+demoted_to=WhyThis
source-capablanca-golombek-1939	reject_owner_missing	engine_top_move_disagrees	engine:source_move_absent_from_multipv;owner:carlsbad_probe_missing	-	pv_available_top_differs:b4b5	position_probe_missing	not_reached_no_release	-	-	-	-	-	-	quiet_improvement	scene=quiet_improvement;selected=-:-:-;candidates=DecisionTiming:source_kind=decision_comparison:materiality=owner_candidate:move_linked=true:support_material=false:mapping=DecisionTiming/bare_engine_gap:source_kinds=decision_comparison:questions=WhatChanged+WhyNow:timing_source=decision_comparison:decision_comparison_detail=bare_engine_gap:admission_decision=SupportOnly:admission_reason=decision_timing_support_only:bare_engine_gap+timing_loss|DecisionTiming:source_kind=prevented_plan:materiality=support_material:move_linked=true:support_material=true:mapping=DecisionTiming/move_linked:source_kinds=prevented_plan:questions=WhatChanged+WhyNow:timing_source=prevented_resource:admission_decision=SupportOnly:admission_reason=support_material_not_owner_legal:prevented_resource_timing|MoveDelta:source_kind=pv_delta:materiality=owner_candidate:move_linked=true:support_material=false:mapping=MoveDelta/move_linked:source_kinds=pv_delta:questions=WhatChanged:admission_decision=PrimaryAllowed:admission_reason=move_delta_primary_in_quiet_or_conversion_scene:move_local_delta;dropped=DecisionTiming:decision_comparison:SupportOnly+admission_SupportOnly+bare_engine_gap+decision_timing_support_only+planner_owner=DecisionTiming+planner_source=decision_comparison+scene=quiet_improvement+state_truth_only+timing_loss|DecisionTiming:prevented_plan:SupportOnly+admission_SupportOnly+decision_timing_support_only+planner_owner=DecisionTiming+planner_source=decision_comparison+prevented_resource_timing+scene=quiet_improvement+state_truth_only+support_material_not_owner_legal	-	source_carlsbad_fixed_target	35	r2qrnk1/pp2bpn1/2p3pp/3pNb2/1P1P4/2NBP2P/P1Q2PPB/1R3RK1 w - - 1 18	c3a4	b4b5 e7d6 e3e4 d5e4 c3e4 f5e4 d3e4 a8c8 b5c6 d6e5 h2e5 b7c6 b1b7 f8d7 e5f4 d7f6 e4g6 f7g6 c2g6 e8e7 f1b1	-	This puts the knight on a4.	admission_blocked: engine:source_move_absent_from_multipv;owner:carlsbad_probe_missing; planner_owner_missing_or_surface_unsafe: WhyThis:missing_move_owner | WhatMattersHere:position_probe_missing | WhatChanged:state_truth_only | WhyNow:admission_SupportOnly+decision_timing_support_only+scene=quiet_improvement+planner_owner=DecisionTiming+planner_source=decision_comparison
source-capablanca-golombek-1939	reject_owner_missing	root_vocabulary_or_extraction_gap	owner:carlsbad_probe_missing	-	near_top_multipv_contains_played_top=f8d7_gap=6cp	position_probe_missing	not_reached_no_release	-	-	-	-	-	-	quiet_improvement	scene=quiet_improvement;selected=-:-:-;candidates=DecisionTiming:source_kind=close_candidate:materiality=support_material:move_linked=false:support_material=true:mapping=DecisionTiming/support_only:source_kinds=alternative_narrative+close_candidate+enriched_close_candidate:questions=WhatChanged+WhyNow+WhyThis:timing_source=close_candidate:admission_decision=SupportOnly:admission_reason=support_material_not_owner_legal:enriched_close_candidate|MoveDelta:source_kind=pv_delta:materiality=owner_candidate:move_linked=true:support_material=false:mapping=MoveDelta/move_linked:source_kinds=pv_delta:questions=WhatChanged:admission_decision=PrimaryAllowed:admission_reason=move_delta_primary_in_quiet_or_conversion_scene:move_local_delta;dropped=DecisionTiming:close_candidate:SupportOnly+admission_missing_owner_candidate+enriched_close_candidate+missing_move_owner+scene=quiet_improvement+state_truth_only+support_material_not_owner_legal	-	source_carlsbad_fixed_target	36	r2qrnk1/pp2bpn1/2p3pp/3pNb2/NP1P4/3BP2P/P1Q2PPB/1R3RK1 b - - 2 18	f5d3	f8d7 b4b5 a8c8 b5c6 d7e5 h2e5 c8c6 c2b3 f5d3 b3d3 d8a5 d3b5 a5b5 b1b5 f7f6 e5h2	-	This captures the bishop on d3. The local material change is a captured bishop. It also creates a skewer.	admission_blocked: owner:carlsbad_probe_missing; planner_owner_missing_or_surface_unsafe: WhyThis:missing_move_owner | WhatMattersHere:position_probe_missing | WhatChanged:state_truth_only | WhyNow:admission_missing_owner_candidate+scene=quiet_improvement
source-capablanca-golombek-1939	reject_owner_missing	root_vocabulary_or_extraction_gap	owner:carlsbad_probe_missing	-	near_top_multipv_contains_played_top=e5d3_gap=5cp	position_probe_missing	not_reached_no_release	-	-	-	-	-	-	quiet_improvement	scene=quiet_improvement;selected=-:-:-;candidates=DecisionTiming:source_kind=close_candidate:materiality=support_material:move_linked=false:support_material=true:mapping=DecisionTiming/support_only:source_kinds=alternative_narrative+close_candidate+enriched_close_candidate:questions=WhatChanged+WhyNow+WhyThis:timing_source=close_candidate:admission_decision=SupportOnly:admission_reason=support_material_not_owner_legal:enriched_close_candidate|MoveDelta:source_kind=pv_delta:materiality=owner_candidate:move_linked=true:support_material=false:mapping=MoveDelta/move_linked:source_kinds=pv_delta:questions=WhatChanged:admission_decision=PrimaryAllowed:admission_reason=move_delta_primary_in_quiet_or_conversion_scene:move_local_delta;dropped=DecisionTiming:close_candidate:SupportOnly+demote_target_unavailable+demoted_to=WhyThis+demotion_intentional_drop+enriched_close_candidate+generic_urgency_only+missing_move_owner+state_truth_only+support_material_not_owner_legal	-	source_carlsbad_fixed_target	37	r2qrnk1/pp2bpn1/2p3pp/3pN3/NP1P4/3bP2P/P1Q2PPB/1R3RK1 w - - 0 19	c2d3	e5d3 a7a6 a4c5 d8c8 a2a4 h6h5 a4a5 e7d8 d3e5 d8c7 b1b3	-	This captures the bishop on d3. The local material change is a captured bishop.	admission_blocked: owner:carlsbad_probe_missing; planner_owner_missing_or_surface_unsafe: WhyThis:missing_move_owner | WhatMattersHere:position_probe_missing | WhatChanged:state_truth_only | WhyNow:generic_urgency_only+demotion_intentional_drop+demote_target_unavailable+demoted_to=WhyThis
source-capablanca-golombek-1939	reject_owner_missing	root_vocabulary_or_extraction_gap	owner:carlsbad_probe_missing	-	near_top_multipv_contains_played_top=e7d6_gap=5cp	position_probe_missing	not_reached_no_release	-	-	-	-	-	-	quiet_improvement	scene=quiet_improvement;selected=-:-:-;candidates=DecisionTiming:source_kind=close_candidate:materiality=support_material:move_linked=false:support_material=true:mapping=DecisionTiming/support_only:source_kinds=alternative_narrative+close_candidate+enriched_close_candidate:questions=WhatChanged+WhyNow+WhyThis:timing_source=close_candidate:admission_decision=SupportOnly:admission_reason=support_material_not_owner_legal:enriched_close_candidate|MoveDelta:source_kind=pv_delta:materiality=owner_candidate:move_linked=true:support_material=false:mapping=MoveDelta/move_linked:source_kinds=pv_delta:questions=WhatChanged:admission_decision=PrimaryAllowed:admission_reason=move_delta_primary_in_quiet_or_conversion_scene:move_local_delta;dropped=DecisionTiming:close_candidate:SupportOnly+admission_missing_owner_candidate+enriched_close_candidate+missing_move_owner+scene=quiet_improvement+state_truth_only+support_material_not_owner_legal	-	source_carlsbad_fixed_target	38	r2qrnk1/pp2bpn1/2p3pp/3pN3/NP1P4/3QP2P/P4PPB/1R3RK1 b - - 0 19	f8d7	e7d6 b4b5 f8d7 e5f3 d6h2 f3h2 g7e6 f1c1 d8c7 b5c6 b7c6 d3c2 a8c8 b1b3 d7b6 a4b6 a7b6 h2g4	-	This puts the knight on d7.	admission_blocked: owner:carlsbad_probe_missing; planner_owner_missing_or_surface_unsafe: WhyThis:missing_move_owner | WhatMattersHere:position_probe_missing | WhatChanged:state_truth_only | WhyNow:admission_missing_owner_candidate+scene=quiet_improvement
source-capablanca-golombek-1939	reject_owner_missing	root_vocabulary_or_extraction_gap	owner:carlsbad_probe_missing	-	near_top_multipv_contains_played_top=b4b5_gap=36cp	position_probe_missing	not_reached_no_release	-	-	-	-	-	-	quiet_improvement	scene=quiet_improvement;selected=-:-:-;candidates=DecisionTiming:source_kind=close_candidate:materiality=support_material:move_linked=false:support_material=true:mapping=DecisionTiming/support_only:source_kinds=alternative_narrative+close_candidate+enriched_close_candidate:questions=WhatChanged+WhyNow+WhyThis:timing_source=close_candidate:admission_decision=SupportOnly:admission_reason=support_material_not_owner_legal:enriched_close_candidate|MoveDelta:source_kind=pv_delta:materiality=owner_candidate:move_linked=true:support_material=false:mapping=MoveDelta/move_linked:source_kinds=pv_delta:questions=WhatChanged:admission_decision=PrimaryAllowed:admission_reason=move_delta_primary_in_quiet_or_conversion_scene:move_local_delta;dropped=DecisionTiming:close_candidate:SupportOnly+admission_missing_owner_candidate+enriched_close_candidate+missing_move_owner+scene=quiet_improvement+state_truth_only+support_material_not_owner_legal	-	source_carlsbad_fixed_target	39	r2qr1k1/pp1nbpn1/2p3pp/3pN3/NP1P4/3QP2P/P4PPB/1R3RK1 w - - 1 20	f1c1	b4b5 e7d6 e5g4 d6h2 g4h2 e8e6 b5c6 b7c6 h2f3 g7f5 f1c1 a8b8 a4c5 d7c5 c1c5 b8b1 d3b1 d8b6 b1c2	-	This puts the rook on c1.	admission_blocked: owner:carlsbad_probe_missing; planner_owner_missing_or_surface_unsafe: WhyThis:missing_move_owner | WhatMattersHere:position_probe_missing | WhatChanged:state_truth_only | WhyNow:admission_missing_owner_candidate+scene=quiet_improvement
source-capablanca-golombek-1939	reject_owner_missing	root_vocabulary_or_extraction_gap	owner:carlsbad_probe_missing	-	top_pv_matches_played	position_probe_missing	not_reached_no_release	-	-	-	-	-	-	quiet_improvement	scene=quiet_improvement;selected=-:-:-;candidates=DecisionTiming:source_kind=close_candidate:materiality=support_material:move_linked=false:support_material=true:mapping=DecisionTiming/support_only:source_kinds=alternative_narrative+close_candidate+enriched_close_candidate:questions=WhatChanged+WhyNow+WhyThis:timing_source=close_candidate:admission_decision=SupportOnly:admission_reason=support_material_not_owner_legal:enriched_close_candidate|MoveDelta:source_kind=pv_delta:materiality=owner_candidate:move_linked=true:support_material=false:mapping=MoveDelta/move_linked:source_kinds=pv_delta:questions=WhatChanged:admission_decision=PrimaryAllowed:admission_reason=move_delta_primary_in_quiet_or_conversion_scene:move_local_delta;dropped=DecisionTiming:close_candidate:SupportOnly+demote_target_unavailable+demoted_to=WhyThis+demotion_intentional_drop+enriched_close_candidate+generic_urgency_only+missing_move_owner+state_truth_only+support_material_not_owner_legal	-	source_carlsbad_fixed_target	40	r2qr1k1/pp1nbpn1/2p3pp/3pN3/NP1P4/3QP2P/P4PPB/1RR3K1 b - - 2 20	d7e5	d7e5 h2e5 a7a6 a4c5 d8c8 d3e2 g7f5 a2a4 f5d6 e2g4 c8g4 h3g4 a8a7 e5d6 e7d6 b4b5 a6b5 a4b5 d6c5	-	This captures the knight on e5. The local material change is a captured knight.	admission_blocked: owner:carlsbad_probe_missing; planner_owner_missing_or_surface_unsafe: WhyThis:missing_move_owner | WhatMattersHere:position_probe_missing | WhatChanged:state_truth_only | WhyNow:generic_urgency_only+demotion_intentional_drop+demote_target_unavailable+demoted_to=WhyThis
source-capablanca-golombek-1939	reject_owner_missing	root_vocabulary_or_extraction_gap	owner:carlsbad_probe_missing	-	top_pv_matches_played	position_probe_missing	not_reached_no_release	-	-	-	-	-	-	quiet_improvement	scene=quiet_improvement;selected=-:-:-;candidates=DecisionTiming:source_kind=close_candidate:materiality=support_material:move_linked=false:support_material=true:mapping=DecisionTiming/support_only:source_kinds=alternative_narrative+close_candidate+enriched_close_candidate:questions=WhatChanged+WhyNow+WhyThis:timing_source=close_candidate:admission_decision=SupportOnly:admission_reason=support_material_not_owner_legal:enriched_close_candidate|MoveDelta:source_kind=pv_delta:materiality=owner_candidate:move_linked=true:support_material=false:mapping=MoveDelta/move_linked:source_kinds=pv_delta:questions=WhatChanged:admission_decision=PrimaryAllowed:admission_reason=move_delta_primary_in_quiet_or_conversion_scene:move_local_delta;dropped=DecisionTiming:close_candidate:SupportOnly+demote_target_unavailable+demoted_to=WhyThis+demotion_intentional_drop+enriched_close_candidate+generic_urgency_only+missing_move_owner+state_truth_only+support_material_not_owner_legal	-	source_carlsbad_fixed_target	41	r2qr1k1/pp2bpn1/2p3pp/3pn3/NP1P4/3QP2P/P4PPB/1RR3K1 w - - 0 21	h2e5	h2e5 a7a6 a4c5 d8c8 e3e4 d5e4 c5e4 c8d7 a2a3 a8d8 c1e1 g8h7 g2g4 g7e6 f2f4 e7h4 b1d1	-	This captures the knight on e5. The local material change is a captured knight.	admission_blocked: owner:carlsbad_probe_missing; planner_owner_missing_or_surface_unsafe: WhyThis:missing_move_owner | WhatMattersHere:position_probe_missing | WhatChanged:state_truth_only | WhyNow:generic_urgency_only+demotion_intentional_drop+demote_target_unavailable+demoted_to=WhyThis
source-capablanca-golombek-1939	reject_owner_missing	engine_top_move_disagrees	engine:source_move_absent_from_multipv;owner:carlsbad_probe_missing	-	pv_available_top_differs:a7a6	position_probe_missing	not_reached_no_release	-	-	-	-	-	-	quiet_improvement	scene=quiet_improvement;selected=-:-:-;candidates=DecisionTiming:source_kind=close_candidate:materiality=support_material:move_linked=false:support_material=true:mapping=DecisionTiming/support_only:source_kinds=alternative_narrative+close_candidate+enriched_close_candidate:questions=WhatChanged+WhyNow+WhyThis:timing_source=close_candidate:admission_decision=SupportOnly:admission_reason=support_material_not_owner_legal:enriched_close_candidate|MoveDelta:source_kind=pv_delta:materiality=owner_candidate:move_linked=true:support_material=false:mapping=MoveDelta/move_linked:source_kinds=pv_delta:questions=WhatChanged:admission_decision=PrimaryAllowed:admission_reason=move_delta_primary_in_quiet_or_conversion_scene:move_local_delta;dropped=DecisionTiming:close_candidate:SupportOnly+demote_target_unavailable+demoted_to=WhyThis+demotion_intentional_drop+enriched_close_candidate+generic_urgency_only+missing_move_owner+state_truth_only+support_material_not_owner_legal	-	source_carlsbad_fixed_target	42	r2qr1k1/pp2bpn1/2p3pp/3pB3/NP1P4/3QP2P/P4PP1/1RR3K1 b - - 0 21	e7d6	a7a6 a4c5 d8c8 d3d2 h6h5 a2a4 g7f5 b4b5 a6b5 a4b5 e7g5 d2d1 e8e7 c5a4 c8e8	-	This puts the bishop on d6.	admission_blocked: engine:source_move_absent_from_multipv;owner:carlsbad_probe_missing; planner_owner_missing_or_surface_unsafe: WhyThis:missing_move_owner | WhatMattersHere:position_probe_missing | WhatChanged:state_truth_only | WhyNow:generic_urgency_only+demotion_intentional_drop+demote_target_unavailable+demoted_to=WhyThis
